timestamp,thumb,index,middle,ring,little
23/06/11 19:29:04.924,174.55650317934942,178.8025185018358,176.40856710595702,178.204677337828,169.89039577635515
23/06/11 19:29:05.221,170.7774895604078,177.9635361190488,177.41623737769052,179.12318487688066,170.4955726525979
23/06/11 19:29:05.290,169.63091094987143,178.56062021666148,176.83008092354007,177.86009854258,170.9784837391068
23/06/11 19:29:05.387,172.24891351362723,178.29149610103613,176.8409834396061,178.77086870180852,171.92784794150077
23/06/11 19:29:05.456,171.06964689161492,178.80333498893305,176.7347705565604,178.4573577137676,171.65347763523687
23/06/11 19:29:05.522,170.9407234469633,178.69055675615442,176.72469668450543,178.49165451667082,172.17368282727176
23/06/11 19:29:05.585,170.70466887824986,178.5650324093309,176.80857593064553,178.4182971311686,172.02343981678072
23/06/11 19:29:05.653,171.63183989329528,178.52208173831306,176.93681270435323,178.21221982092968,171.90094088896953
23/06/11 19:29:05.718,170.05220192373605,178.2224497519525,176.93506659706745,178.2241665561297,171.61787537041124
23/06/11 19:29:05.788,167.41844370090413,178.2523909219064,176.60145359067238,177.8173244748576,170.9207022563347
23/06/11 19:29:05.850,164.43198103303266,178.13905478349878,176.1353518769519,177.42923753253,170.02637067229557
23/06/11 19:29:05.923,162.45800944860187,178.03800524959703,176.22069076852736,176.92670310917745,169.719664287661
23/06/11 19:29:06.025,165.28699930921474,177.70208929711802,176.10573623474144,176.64951456075462,170.01171314279637
23/06/11 19:29:06.090,162.55467446896407,178.01787379246093,176.30554653586955,175.8961315135737,168.73278344464106
23/06/11 19:29:06.155,164.70792390933767,178.1925710149509,176.35889186498824,175.54513489084152,168.1703403796423
23/06/11 19:29:06.255,163.72524215526815,178.54839307107568,176.38462723127503,176.395876449751,169.18112022911325
23/06/11 19:29:06.321,167.85175474957933,179.03547449676105,176.27561599117885,176.21616305770277,169.46802096144563
23/06/11 19:29:06.426,176.01306766521364,179.40912427177568,176.0997561775831,177.73692433976166,171.69406384058038
23/06/11 19:29:06.525,163.80428436461526,178.23915711703359,177.02459437949798,177.84311573096466,177.79920468996448
23/06/11 19:29:06.623,162.62858169420085,176.9022891859935,177.06428345090794,176.8984139460332,177.90272702770918
23/06/11 19:29:06.724,164.01691126091438,177.92596069474143,178.75302884164265,176.5244336703297,176.9110372301359
23/06/11 19:29:06.821,168.54001548389948,176.69269149157157,177.89004893169633,177.8775202111217,176.8138332419169
23/06/11 19:29:06.887,175.547084518075,177.62707986120657,177.61350771977988,179.83651497609026,174.46424141727186
23/06/11 19:29:06.951,178.57410697272343,179.31649865707521,177.53232836863918,176.76396754249313,171.26160836225884
23/06/11 19:29:07.018,178.69962958056226,179.48735162099763,177.23362152617958,175.41589133970024,170.28075219882248
23/06/11 19:29:07.083,176.4237075966494,179.5571615218747,176.38544267301944,175.0308856246616,171.01124310099738
23/06/11 19:29:07.152,179.710324240879,179.23345227703757,176.36155654899918,176.57005486439758,176.89547636283467
23/06/11 19:29:07.219,172.23295192695994,179.60172109663372,176.5250029650882,178.49226039101487,177.69250809873085
23/06/11 19:29:07.290,170.37466944417673,179.05452305955617,176.91408247128015,178.971678876134,174.63616525810468
23/06/11 19:29:07.355,164.22145725816853,178.0282462416134,177.6858350203701,176.57769770461806,173.88404330661902
23/06/11 19:29:07.452,154.80182450426307,176.38090951924002,177.7463880632295,174.85154144619602,168.50359553360482
23/06/11 19:29:07.519,155.40380112415986,179.6227770814794,179.30930911572017,175.4914694946675,170.42927243690625
23/06/11 19:29:07.588,159.6685059369453,178.0652057455216,176.89173859247416,178.23384295149313,174.42044488375117
23/06/11 19:29:07.654,169.79080761816343,179.39845961586354,178.1368105743116,179.89858139745024,177.80151003952457
23/06/11 19:29:07.721,176.16745949107073,178.31007504801647,179.14736328197102,178.0175459713378,172.16544006894446
23/06/11 19:29:07.787,175.17536011195395,177.91191782061068,178.89726562515838,176.99235682255392,171.6675781442442
23/06/11 19:29:07.854,157.33589781554645,179.11376869803155,178.63475502374405,179.23707189922408,178.64877278037
23/06/11 19:29:07.917,140.2990139245662,178.97987700758028,176.60391706596286,178.11708663447672,176.32469690245782
23/06/11 19:29:07.987,137.2260865306401,178.47116632493467,177.50648642086912,175.99736671898813,174.14388932744885
23/06/11 19:29:08.055,139.73425161142617,176.30584026533973,177.09094544613797,178.36168456370285,164.64236893540243
23/06/11 19:29:08.151,150.95984464816698,175.70953491256014,178.13984953268252,173.33657821986355,155.88483740751
23/06/11 19:29:08.218,162.0983122884768,174.31368511936424,177.32267677505408,173.49871615886218,156.7771043409973
23/06/11 19:29:08.286,160.74500106694322,176.24277659516784,176.48921201365792,174.5960677426764,165.73809138483054
23/06/11 19:29:08.353,161.0562593534875,176.79568610774777,177.03853929881754,175.94662369756674,168.32328104130417
23/06/11 19:29:08.420,164.09155495914794,177.47928163842255,177.1700326547564,177.0539100641226,173.13003539343572
23/06/11 19:29:08.488,167.50623987081232,179.7749535009473,177.95839819396915,179.7829991110431,178.93945975389838
23/06/11 19:29:08.555,171.73646715020618,179.30858870778027,178.99290886636396,178.46007323294947,175.4388820386225
23/06/11 19:29:08.620,171.64989535868008,178.80562251092238,179.40408071631379,177.04673602457632,172.62937900691736
23/06/11 19:29:08.688,173.2704347248128,179.75506296679438,178.69603381185627,178.31590316911652,174.31794762920643
23/06/11 19:29:08.752,176.04837946414412,179.47056637797726,177.7904896958143,176.4700143187326,179.27466745930263
23/06/11 19:29:08.819,174.33240722998065,176.68477892845388,179.2590882161068,175.55382157712813,175.22930617990684
23/06/11 19:29:08.885,174.0669349355573,177.05818519067032,178.3225021683685,175.0801189815591,176.1051756250272
23/06/11 19:29:08.951,172.9658818957271,179.07435424826178,176.9146744406572,177.26992022720944,179.9605612971547
23/06/11 19:29:09.018,173.60173069429717,179.33851144011413,178.0312725574473,178.39664251363098,178.71230048202855
23/06/11 19:29:09.086,174.4047901907847,176.86978076299084,179.15931390200302,177.90885061052606,178.42068325934585
23/06/11 19:29:09.152,179.68526800888392,176.61308880735376,178.33943733228972,179.66000285603326,171.63347687379277
23/06/11 19:29:09.221,176.60361917464434,177.38217706357221,177.2000202306472,178.20139068871737,169.11008765351576
23/06/11 19:29:09.317,178.77380344500412,178.20914166080183,177.0135669078225,177.5773495159535,168.80433899076633
23/06/11 19:29:09.385,179.91378850956923,178.44779815731667,177.26340225847014,177.87547104054673,169.71233414857332
23/06/11 19:29:09.453,179.93101380710806,178.42834780892568,177.38840795743442,178.74352816497398,171.269238663519
