timestamp,thumb,index,middle,ring,little
23/06/18 19:27:20.648,142.46423623397675,162.82616240100322,159.48378066994806,172.4037715442024,175.3178208655175
23/06/18 19:27:23.922,143.9895229997442,155.49307415947686,163.39748279022692,176.09449690905305,160.89581191240413
23/06/18 19:27:23.995,143.94312809028582,154.8463967919342,162.48246575356097,174.92438692504422,161.88082495203736
23/06/18 19:27:24.042,144.63834032043036,153.14326764726476,161.7045479769105,173.88405642057972,163.4074652786515
23/06/18 19:27:24.081,145.1211154086724,153.06041910341645,160.96698628055628,173.53362892883266,163.12458133969952
23/06/18 19:27:24.135,144.0870336356949,153.3079846196778,161.4887868825004,173.5481667027569,162.75333852830605
23/06/18 19:27:24.187,144.44337322204558,154.22620578408984,162.14260972965738,173.68817308103812,163.02849573885288
23/06/18 19:27:24.230,144.43356999498897,153.64113095577642,160.73030389565884,173.61102036773372,162.35507180530976
23/06/18 19:27:24.277,144.83602003207375,154.06051913563857,161.04891669507228,173.78070699495026,162.02165855825413
23/06/18 19:27:24.330,144.40008269707212,154.1705894791278,161.53854106150476,173.72603282387882,162.83337481744107
23/06/18 19:27:24.373,144.91957918423878,155.7997393870128,162.88073147393362,175.21114547971413,161.9724623961193
23/06/18 19:27:24.425,144.84032573433007,154.2224768141158,161.17448262224588,173.9534084142083,163.08926761561457
23/06/18 19:27:24.471,144.07029354098736,154.4084259029349,161.5504243090773,174.7913873903226,161.24860626472878
23/06/18 19:27:24.528,144.44964262882846,154.4893715253573,162.5541386341603,174.87021566661417,162.4213848980781
23/06/18 19:27:24.568,143.223387906908,155.55284939349445,162.23298323806358,175.3495225135855,161.37299315535904
23/06/18 19:27:24.620,143.85095207299798,155.30236306475177,161.7311726361345,174.34954223079714,162.01774359392354
23/06/18 19:27:24.666,143.99977512525186,156.29856310429813,163.35372036743448,176.16881912585802,160.71255584181563
23/06/18 19:27:24.710,143.80099317348143,155.43088200933246,162.67947603727848,175.85418484362435,161.03124365344905
23/06/18 19:27:24.749,143.52415157214776,154.0673804320463,161.42012744347142,174.23145877351763,161.7831499659121
23/06/18 19:27:24.801,142.94455011450404,154.72724468077436,161.89604405295285,174.516017125279,161.48839035613665
23/06/18 19:27:24.848,143.53767955242168,154.35648468992832,161.56859171040216,174.64433095625864,161.51233221295738
23/06/18 19:27:24.895,144.0522642640838,155.98036279453694,162.90697032968427,176.1902196160555,159.74406226520574
23/06/18 19:27:24.952,143.8417913814882,155.79314051125476,162.8219779668532,176.00108660481487,159.96887861798584
23/06/18 19:27:24.992,144.88925779673355,155.49903142293155,162.67639652979463,176.61868046738243,159.67309353554907
23/06/18 19:27:25.044,145.4187800330802,156.20831289175297,163.93431090019564,177.20988525306376,159.89622233016303
23/06/18 19:27:25.092,146.08591995201448,155.89003595642643,162.29864054184117,176.41776326894322,159.7077943327396
23/06/18 19:27:25.140,145.47970261503886,155.53057943864565,161.33826166692504,176.84428443895982,158.29058434955087
23/06/18 19:27:25.179,146.56590649254773,156.55894882244797,163.12331389456372,178.4986960576979,159.2297821724003
23/06/18 19:27:25.235,152.60696180445373,156.27166418382345,162.08439307906707,177.4175533941583,162.45173336775935
23/06/18 19:27:25.277,160.54834935356024,160.3215820374018,164.28685290468027,179.25341845007702,167.3400221134828
23/06/18 19:27:25.329,162.23924677774792,160.5402487389809,163.29021177067494,177.53139164223307,170.4172028362904
23/06/18 19:27:25.377,165.1287874605355,162.39401007206237,163.57822743583725,177.62854985265798,172.20779787726565
23/06/18 19:27:25.425,166.59847062068846,162.82688098881363,163.5787054775645,176.98233535174572,176.3648514615965
23/06/18 19:27:25.472,170.7854235309836,166.9756547370211,165.5730723946116,177.72727302582675,177.4639821979298
23/06/18 19:27:25.523,171.41052888526204,167.48794529923774,165.45136496851867,177.75356218473138,178.15984422088925
23/06/18 19:27:25.569,172.55485339135518,168.174036558088,167.10377756563733,178.14172277517156,177.5282706145211
23/06/18 19:27:25.609,171.961378397988,169.15388818962384,166.47110534961215,177.64908988708038,177.39623151635502
