timestamp,thumb,index,middle,ring,little
23/06/12 23:34:59.637,134.7026360479774,133.55427159810617,141.04890682559918,147.18236340651612,168.0598126426022
23/06/12 23:35:03.226,135.31148639140252,137.5862463682924,143.43843282996497,148.73901258144755,174.50644907359023
23/06/12 23:35:03.300,132.21469944622325,136.6668864276783,144.69189436487542,150.64066612130168,173.18951747807355
23/06/12 23:35:03.350,130.96773451083862,137.32732594991128,144.17530148887124,148.09581807170025,171.58280881403988
23/06/12 23:35:03.393,128.06549324018712,135.65530878925034,144.65584530524313,148.6686441155521,171.6701774602331
23/06/12 23:35:03.442,126.36860458659108,137.544495761278,144.92458886905408,149.46425362600152,171.59885788210192
23/06/12 23:35:03.487,129.2137108309835,138.31481022330794,145.60280561216814,150.38866151750824,172.0773934081379
23/06/12 23:35:03.532,130.58267157490565,138.69516386985063,144.81930753126085,148.3881884563448,171.9923547929623
23/06/12 23:35:03.583,128.72880395420285,138.66994888711608,144.79717594069518,150.4742172318681,171.12340293436517
23/06/12 23:35:03.625,129.6607126383796,138.35381735665683,145.20914047404338,150.73947807873793,171.77754355090389
23/06/12 23:35:03.673,131.26580960244948,137.96888922823806,144.1855265567657,150.42391395219738,172.1436122603816
23/06/12 23:35:03.718,132.9079856117895,138.8036168738601,145.70675203208935,149.80379844905568,173.33769427377388
23/06/12 23:35:03.767,129.627411352821,138.8180334153691,145.90116410179166,150.63308399105296,172.68702046346945
23/06/12 23:35:03.813,132.08681282968985,139.05247435628195,145.89047974818632,149.84928482933915,171.01311456769102
23/06/12 23:35:03.858,128.70271224206485,139.95154600148194,146.73465071997,151.58944088112895,173.2030872091492
23/06/12 23:35:03.908,132.2617289567705,139.8750489774173,147.6399268720211,154.10127288706713,175.93175725959378
23/06/12 23:35:03.953,132.91472695229828,140.0645937102135,147.4561266792128,152.9362200892363,176.0447597427206
23/06/12 23:35:04.002,131.89761912430245,139.0592896934592,147.47628402983432,153.49980991131224,175.6637387727967
23/06/12 23:35:04.045,131.1519325954607,139.41086218067255,147.5639017833063,151.82744687748072,175.02766604601112
23/06/12 23:35:04.092,130.12332762158897,139.14480179495584,146.87880033045457,151.92974255474078,173.82106343626253
23/06/12 23:35:04.139,133.4923018839701,140.03316385379713,147.36156072040978,153.18713597005276,178.52499755384147
23/06/12 23:35:04.186,132.52179640023445,142.87826118925759,149.7147689498063,154.8978046607586,179.26232264369273
23/06/12 23:35:04.232,133.74626237111408,143.23536852600316,149.5875172613949,156.14398080940578,179.7841576454005
23/06/12 23:35:04.278,136.2140040951098,142.71430833821245,148.53765642523413,156.13837071537557,177.15288497517594
23/06/12 23:35:04.331,136.27144071160413,143.63612353381802,149.07663808404112,156.0178951946356,178.57978590159422
23/06/12 23:35:04.373,135.5806403614452,144.07537464759739,149.33125535786024,154.97984077268654,176.13733688889462
23/06/12 23:35:04.421,134.10691614326575,143.99064270941057,150.954864677013,157.24963348445615,174.52221119806842
23/06/12 23:35:04.466,135.19795529900347,142.38367106240577,148.9388539446354,155.56893476858122,176.7629672530091
23/06/12 23:35:04.511,134.7610109123996,143.2863884890329,149.39449580451955,156.63150739087413,176.42414139536805
23/06/12 23:35:04.559,134.26851076900704,143.47497718068362,149.2074147083284,154.6860898456922,178.7044860926427
23/06/12 23:35:04.604,136.00365833035409,144.99776071809683,149.57841114116837,155.42689478671835,178.45735065470527
23/06/12 23:35:04.652,139.3942873344983,144.8700504694656,150.1440130018582,156.17999626889855,176.7995363005866
23/06/12 23:35:04.697,133.9074480346418,141.95350376161102,149.2238266332459,154.77291489155172,179.80521054935167
23/06/12 23:35:04.744,135.51318634175928,142.33304963128242,148.29395730138197,153.87011044479314,178.9408912158418
23/06/12 23:35:04.796,139.17953756182897,143.67922423632658,148.33349636700493,155.25253823488555,177.82271720562798
23/06/12 23:35:04.828,135.44836229118684,141.9577174775077,148.5241437329698,155.46022552353875,178.47718288453055
23/06/12 23:35:04.884,137.18125539784361,142.86536519429228,149.32698494731494,155.05275798157868,179.43096792896213
23/06/12 23:35:04.929,137.6918783212189,142.12815193562878,148.34631880161092,154.3795808093569,178.0206365386179
23/06/12 23:35:04.976,136.03479766175988,141.91602475160533,148.270574114622,155.62971763151106,177.6871831094645
23/06/12 23:35:05.026,137.31487615331713,143.16280096267536,149.6465172355793,156.37212989865174,179.80842289957738
23/06/12 23:35:05.071,134.3187465559551,143.09353446135492,150.2165559633132,156.37954261728643,178.38557867202374
23/06/12 23:35:05.118,137.4626190045049,142.43322870348265,149.81581118258413,156.4141590462029,179.90217396211733
23/06/12 23:35:05.162,136.72497316636543,143.90049145152992,150.85636277144937,156.7716331799653,178.2486490183195
23/06/12 23:35:05.212,136.75342470840772,141.8775677385838,148.76273711559307,154.70135387201012,178.82491272845945
23/06/12 23:35:05.257,142.74744731531612,143.34625688999205,149.81241867606104,155.91425644065893,179.77143644461964
23/06/12 23:35:05.305,134.6308785126634,141.6678376128752,148.94729282855448,155.96289322294322,179.3949379555511
23/06/12 23:35:05.351,136.23005114345676,140.40570122035825,147.77703228340943,153.68719750898478,178.3109606575359
23/06/12 23:35:05.397,132.1184761395347,138.7071404710101,146.33935259176096,154.13426293731104,174.83965717022127
23/06/12 23:35:05.444,135.37385173856268,139.01523059733043,147.3784404141847,154.45150706075762,177.42703159063402
23/06/12 23:35:05.492,133.6445333018559,139.4845221871699,146.5541098377289,154.42722584370776,177.12686076984892
23/06/12 23:35:05.538,134.7112944929286,139.09428268954835,146.324212867185,152.5841153893684,176.91796275185584
23/06/12 23:35:05.585,134.83914636473853,140.07153033210489,146.79800295158427,154.00835486145846,176.6168797255103
23/06/12 23:35:05.636,132.07748991314273,137.30121297946616,144.2326725227024,151.80248499411513,172.6149756041581
23/06/12 23:35:05.678,134.3493747585147,140.03329917615935,146.9032382225055,154.58815943106453,175.42172746040538
23/06/12 23:35:05.725,135.52131044277533,139.70784086808408,145.86256927237292,153.28221229131128,176.13362210990937
23/06/12 23:35:05.771,136.5644551636263,137.6199937697054,144.76192655263512,152.03454251885185,173.38843344055337
23/06/12 23:35:05.816,133.09004646536272,139.0143449478297,145.63202359683567,153.23025996887984,174.78063588337722
23/06/12 23:35:05.863,131.7300436234579,139.65999533957446,146.08168550256116,152.67624584979794,175.8966055976721
23/06/12 23:35:05.908,133.78567418436526,140.08136012099584,145.72761680702757,152.7106610839027,177.25587532248605
23/06/12 23:35:05.954,129.64940161755376,137.87652480728352,143.5765382853378,148.80411690817007,171.42069846888026
23/06/12 23:35:06.000,133.21140443811885,139.1434915100476,144.77355020916937,150.07828296785917,171.4808312760704
23/06/12 23:35:06.053,128.9478554971524,139.16643740376477,144.48200376851037,151.21242110866456,173.86753108623932
23/06/12 23:35:06.108,127.78466621644358,139.07864620917275,143.1991920039686,149.54831424166085,173.10481811861942
23/06/12 23:35:06.155,130.8582992274274,140.07485692174342,143.99214707521625,150.48701127304145,175.6649860907831
