time,currentData_1,currentData_2,currentData_3,currentData_4,currentData_5,currentData_6,currentData_7,currentData_8
11:35:35.595,-0.02,0.02,0,-0.01,-0.09,-0.67,-0.04,-0.01
11:35:35.603,-0.02,0.02,0,-0.01,-0.09,-0.67,-0.04,-0.01
11:35:35.615,0,-0.02,0.09,0.01,-0.02,0.09,0.04,0
11:35:35.623,0,-0.02,0.09,0.01,-0.02,0.09,0.04,0
11:35:35.632,-0.02,0,0,-0.03,-0.18,-0.28,-0.07,-0.04
11:35:35.643,-0.01,-0.32,-0.04,-0.03,-0.05,0.28,0.05,0
11:35:35.652,-0.02,-0.04,-0.02,0.01,0.08,0.06,-0.04,0
11:35:35.693,0,0.09,0.08,0,0.06,0,0.01,0
11:35:35.704,-0.01,-0.14,-0.06,0.01,0.08,-0.09,0.01,0
11:35:35.713,-0.01,0.42,0.01,-0.02,-0.04,0.02,0,-0.01
11:35:35.723,0,0.07,-0.05,-0.05,-0.13,-0.31,-0.04,-0.02
11:35:35.734,0.02,-0.14,0,0,0,-0.1,0.02,0.01
11:35:35.749,-0.01,-0.05,-0.01,-0.02,0.02,0.24,0.04,0
11:35:35.761,-0.01,-0.59,-0.02,-0.02,-0.07,-0.03,-0.03,-0.01
11:35:35.801,-0.01,-0.22,-0.03,-0.02,-0.1,0,-0.02,0
11:35:35.814,-0.01,-0.22,-0.03,-0.02,-0.1,0,-0.02,0
11:35:35.821,0,0.15,0,-0.01,-0.02,0.11,0.05,0
11:35:35.830,0,0.15,0,-0.01,-0.02,0.11,0.05,0
11:35:35.840,0.01,0.11,-0.04,-0.03,-0.09,-0.01,-0.05,0
11:35:35.850,0.01,0.11,-0.04,-0.03,-0.09,-0.01,-0.05,0
11:35:35.862,-0.01,-0.24,0.02,0.02,0.18,-0.23,-0.04,-0.01
11:35:35.872,-0.01,0,0,-0.07,-0.09,0.37,0.04,0
11:35:35.918,-0.02,-0.08,0.03,0.01,0,0.08,0.07,-0.02
11:35:35.927,-0.02,-0.08,0.03,0.01,0,0.08,0.07,-0.02
11:35:35.937,0.01,-0.03,0.04,0.02,0.03,0.13,0.01,0
11:35:35.947,0,0.17,0,0,0.09,0.16,0.02,0
11:35:35.962,0.02,0.62,0.04,0,-0.01,-0.06,-0.08,-0.01
11:35:35.977,-0.01,-0.26,-0.04,0.03,0.1,0.39,0.07,0.01
11:35:36.028,0.01,-0.06,0.01,-0.03,-0.17,-0.38,0.06,-0.03
11:35:36.039,-0.01,0.28,-0.01,0.01,-0.02,-0.18,0.01,0
11:35:36.049,-0.01,0.28,-0.01,0.01,-0.02,-0.18,0.01,0
11:35:36.059,0,-0.14,0.01,0.03,-0.06,-0.01,0,0.02
11:35:36.069,0,-0.14,0.01,0.03,-0.06,-0.01,0,0.02
11:35:36.078,0.01,0.39,0.03,-0.03,-0.03,-0.03,0.02,-0.01
11:35:36.087,-0.04,-0.24,-0.03,0.04,0.02,0.13,-0.02,0
11:35:36.126,-0.02,-0.12,-0.05,-0.02,0.13,0.02,0,-0.04
11:35:36.135,0,0.27,0.14,-0.04,0.03,0.02,-0.04,0.01
11:35:36.145,0,-0.21,0,-0.01,-0.05,0.03,-0.01,0
11:35:36.155,0.01,0.45,0.04,0,0.15,-0.43,-0.01,-0.01
11:35:36.165,0.01,0.45,0.04,0,0.15,-0.43,-0.01,-0.01
11:35:36.176,-0.02,-0.13,-0.02,0.02,0.34,-0.05,-0.19,0
11:35:36.185,-0.06,-0.27,-0.09,-0.02,-0.1,-0.12,0,0
11:35:36.194,0.01,-0.02,0.06,-0.01,-0.08,0.15,0.1,0.01
11:35:36.242,0.01,0,0.05,-0.03,-0.11,0.28,-0.05,-0.01
11:35:36.251,-0.02,-0.29,0,-0.05,-0.02,-0.04,-0.03,-0.01
11:35:36.262,-0.01,-0.35,-0.03,0.01,0.05,0.2,-0.02,0
11:35:36.272,-0.01,-0.35,-0.03,0.01,0.05,0.2,-0.02,0
11:35:36.281,-0.01,0.06,0,-0.04,-0.02,-0.3,0,0
11:35:36.293,-0.01,0.06,0,-0.04,-0.02,-0.3,0,0
11:35:36.349,0.03,-0.14,0.04,0.06,0.14,0.2,-0.01,0.01
11:35:36.359,0,0.13,0,-0.01,0,-0.03,-0.08,0
11:35:36.369,0,0.13,0,-0.01,0,-0.03,-0.08,0
11:35:36.378,-0.02,-0.28,-0.01,0.01,0.27,0.21,-0.06,0.01
11:35:36.387,-0.02,-0.28,-0.01,0.01,0.27,0.21,-0.06,0.01
11:35:36.396,0,0.36,0.11,0.04,0,0.1,0,-0.01
11:35:36.406,0,0.36,0.11,0.04,0,0.1,0,-0.01
11:35:36.414,0.03,0.56,0.09,-0.01,-0.01,0.1,0.04,-0.01
11:35:36.456,-0.02,0.07,-0.04,0.01,0.19,0.25,0.07,-0.01
11:35:36.468,-0.02,0.07,-0.04,0.01,0.19,0.25,0.07,-0.01
11:35:36.476,-0.02,0.07,-0.04,0.01,0.19,0.25,0.07,-0.01
11:35:36.485,0.02,0.26,0.06,-0.01,-0.27,-0.07,-0.1,-0.04
11:35:36.494,0,0.02,0.01,0,0.08,-0.19,-0.01,-0.02
11:35:36.503,-0.01,-0.22,-0.06,-0.08,-0.08,0.11,0.03,0
11:35:36.515,-0.05,-0.44,-0.04,-0.02,0.1,0.23,0.09,0.01
11:35:36.522,0,0.01,0.05,-0.03,-0.18,0.03,0.01,0
11:35:36.564,0,-0.06,-0.05,0.01,0.13,0.11,0.02,0.01
11:35:36.572,0,-0.06,-0.05,0.01,0.13,0.11,0.02,0.01
11:35:36.583,0.03,0.5,0.06,0.04,0.15,0.04,0,0
11:35:36.592,0.03,0.5,0.06,0.04,0.15,0.04,0,0
11:35:36.606,-0.01,-0.41,-0.01,0.02,0.1,-0.25,-0.02,0
11:35:36.617,0,0.22,0.01,-0.03,-0.06,-0.23,0.06,0.01
11:35:36.627,0.01,0.14,-0.02,0.06,-0.06,0.19,-0.04,0
11:35:36.679,-0.02,-0.31,0,0.06,0.25,0.43,0,-0.01
11:35:36.688,-0.02,-0.01,-0.07,0,0.08,-0.18,-0.03,-0.01
11:35:36.698,-0.04,-0.14,-0.02,-0.02,-0.09,-0.24,-0.03,0
11:35:36.705,-0.04,-0.14,-0.02,-0.02,-0.09,-0.24,-0.03,0
11:35:36.716,-0.05,-0.12,-0.02,-0.01,0.01,-0.43,0.18,0.01
11:35:36.724,0,0.05,0,-0.01,-0.08,-0.17,-0.05,-0.01
11:35:36.733,0,0.05,0,-0.01,-0.08,-0.17,-0.05,-0.01
11:35:36.742,0,0.13,0.03,-0.03,0.03,-0.26,-0.04,-0.01
11:35:36.781,-0.01,-0.1,0,0.01,0.14,-0.1,-0.02,-0.02
11:35:36.790,-0.01,-0.1,0,0.01,0.14,-0.1,-0.02,-0.02
11:35:36.799,-0.01,0.26,0.02,0,-0.23,-0.55,-0.04,0
11:35:36.810,0,0,-0.02,-0.01,0.02,0.16,-0.06,0
11:35:36.820,-0.03,-0.29,-0.01,-0.04,0,0.14,0,0
11:35:36.829,-0.03,-0.29,-0.01,-0.04,0,0.14,0,0
11:35:36.840,-0.01,-0.07,-0.01,0,0.02,0.3,-0.03,0
11:35:36.850,-0.01,-0.07,-0.01,0,0.02,0.3,-0.03,0
11:35:36.891,0,-0.02,0.04,0,-0.03,0.36,0.02,-0.03
11:35:36.904,0,0,-0.02,-0.02,-0.04,-0.37,-0.04,-0.02
11:35:36.913,0,0,-0.02,-0.02,-0.04,-0.37,-0.04,-0.02
11:35:36.921,0,0.01,-0.02,0,-0.05,0,0,-0.02
11:35:36.932,0,0.01,-0.02,0,-0.05,0,0,-0.02
11:35:36.949,0,0,-0.01,-0.03,0.15,-0.08,-0.03,0
11:35:36.961,-0.03,-0.13,-0.03,0.01,-0.05,-0.03,0.03,0
11:35:37.003,0.01,0.12,-0.04,-0.06,-0.12,-0.18,0,0
11:35:37.012,0.01,0.12,-0.04,-0.06,-0.12,-0.18,0,0
11:35:37.021,0.04,0.34,-0.03,0,0.17,0.12,0,0
11:35:37.030,0.04,0.34,-0.03,0,0.17,0.12,0,0
11:35:37.040,-0.01,-0.15,0,0,-0.05,-0.16,-0.03,0
11:35:37.050,-0.01,-0.15,0,0,-0.05,-0.16,-0.03,0
11:35:37.062,-0.02,-0.03,0,-0.04,0,0.04,0.03,-0.01
11:35:37.070,0,0.03,0,0.03,0.02,-0.02,-0.17,-0.01
11:35:37.109,-0.02,-0.03,0,-0.01,-0.1,-0.07,0.14,0
11:35:37.120,-0.05,0.44,0.04,0.01,0.13,-0.33,0.03,-0.01
11:35:37.129,-0.05,0.44,0.04,0.01,0.13,-0.33,0.03,-0.01
11:35:37.139,0.01,-0.15,0,0.02,0,0.09,0.04,0.02
11:35:37.148,0.01,-0.15,0,0.02,0,0.09,0.04,0.02
11:35:37.157,0.01,-0.15,0,0.02,0,0.09,0.04,0.02
11:35:37.165,0.01,0,-0.02,-0.03,-0.01,0.11,0.04,0.01
11:35:37.174,0,0.44,-0.03,-0.03,-0.01,0.34,0,-0.01
11:35:37.182,-0.01,-0.01,0.01,0.01,0.16,0.04,-0.28,-0.04
11:35:37.224,0,-0.2,0,-0.02,-0.09,0.36,0.04,0
11:35:37.233,0.1,0.52,0.13,0,0.01,0.25,0.05,0
11:35:37.242,0,0.25,0,-0.01,-0.1,0.1,0.14,0
11:35:37.251,0,0.25,0,-0.01,-0.1,0.1,0.14,0
11:35:37.263,-0.01,-0.02,0,0,0,0.03,-0.02,0
11:35:37.272,-0.01,-0.02,0,0,0,0.03,-0.02,0
11:35:37.283,-0.01,-0.09,0,0.03,0.16,0.09,0.07,0
11:35:37.340,-0.02,0.02,0.01,0,0.05,-0.26,-0.08,0
11:35:37.349,-0.02,0.02,0.01,0,0.05,-0.26,-0.08,0
11:35:37.358,0.05,0.24,0.06,0,-0.01,-0.01,-0.12,0
11:35:37.369,0,0.04,0,-0.02,0,0.37,0.01,-0.02
11:35:37.378,0.01,0,0,0.01,-0.06,0.19,0.02,0
11:35:37.386,0.01,0,0,0.01,-0.06,0.19,0.02,0
11:35:37.395,0,-0.16,-0.04,-0.09,-0.08,0,0.01,0.01
11:35:37.440,0,-0.03,0,0.02,0.11,0.01,-0.02,0
11:35:37.450,0,-0.03,0,0.02,0.11,0.01,-0.02,0
11:35:37.460,-0.01,-0.21,-0.03,0.01,-0.02,-0.03,-0.01,0
11:35:37.471,-0.01,-0.21,-0.03,0.01,-0.02,-0.03,-0.01,0
11:35:37.480,0,0,0,0.05,0.16,0.17,-0.08,0
11:35:37.488,-0.02,-0.04,-0.01,0.01,0.1,0.04,-0.05,-0.04
11:35:37.498,-0.02,-0.16,-0.02,0,-0.08,-0.07,-0.04,-0.02
11:35:37.539,-0.02,-0.01,-0.05,0,-0.03,-0.16,-0.01,-0.01
11:35:37.549,0.01,-0.03,-0.04,-0.02,-0.09,-0.19,0.08,0
11:35:37.560,-0.02,-0.01,-0.01,-0.02,-0.1,-0.05,0.03,0.01
11:35:37.568,-0.02,-0.01,-0.01,-0.02,-0.1,-0.05,0.03,0.01
11:35:37.577,-0.02,-0.01,-0.01,-0.02,-0.1,-0.05,0.03,0.01
11:35:37.587,0,-0.09,0.01,0.02,-0.05,-0.02,-0.05,0
11:35:37.595,0.01,0.23,0.1,-0.01,0.03,0.14,0.03,0
11:35:37.604,-0.01,-0.08,-0.01,0,-0.01,-0.07,-0.02,-0.01
11:35:37.612,0,0.08,0.02,-0.03,-0.07,0.27,-0.01,0.01
11:35:37.655,-0.02,-0.02,-0.04,0,-0.07,-0.13,-0.05,-0.02
11:35:37.667,0,-0.11,0.05,0.01,0.04,0.02,0.02,0
11:35:37.677,-0.02,0.06,0.04,-0.01,-0.03,0.11,0.07,0
11:35:37.688,-0.02,-0.05,-0.06,-0.06,-0.14,-0.34,-0.24,-0.02
11:35:37.699,0.01,-0.09,0,0.01,0.02,-0.02,0.04,0
11:35:37.710,0.01,-0.09,0,0.01,0.02,-0.02,0.04,0
11:35:37.721,0.01,-0.09,0,0.01,0.02,-0.02,0.04,0
11:35:37.773,0,0.07,0,0.01,0.06,0.15,0.08,0
11:35:37.785,-0.01,0.13,0,-0.06,-0.05,-0.15,0.03,0
11:35:37.796,0.01,0.16,0.01,0.02,0,0.13,0,0
11:35:37.808,0,0.16,0.02,0.02,-0.02,0.2,0.02,-0.01
11:35:37.817,0,0.16,0.02,0.02,-0.02,0.2,0.02,-0.01
11:35:37.828,0,-0.01,-0.05,-0.04,0.02,0.23,-0.01,-0.01
11:35:37.867,0,0.26,0.06,-0.04,-0.09,-0.18,-0.03,0
11:35:37.875,0,0.26,0.06,-0.04,-0.09,-0.18,-0.03,0
11:35:37.884,-0.02,-0.09,-0.05,-0.05,-0.12,0.23,0.06,0.02
11:35:37.892,-0.02,-0.09,-0.05,-0.05,-0.12,0.23,0.06,0.02
11:35:37.901,0,0.1,0.02,0.01,-0.09,0.09,0.03,0
11:35:37.909,0.01,-0.1,-0.01,0.03,0,-0.37,-0.06,0
11:35:37.919,-0.02,0.03,0,-0.05,-0.08,0.05,0.02,0
11:35:37.930,-0.01,-0.05,-0.01,0.02,-0.04,0.21,-0.03,-0.01
11:35:37.939,-0.01,0.01,0.01,0.01,0.03,-0.2,-0.04,-0.02
11:35:37.980,0,0.06,0,0,0.02,-0.29,-0.04,-0.01
11:35:37.989,0,-0.07,-0.04,0.01,0,-0.07,-0.01,0
11:35:37.998,0,-0.07,-0.04,0.01,0,-0.07,-0.01,0
11:35:38.007,0.02,0.16,0.09,0.04,0.07,0.15,0.01,0
11:35:38.016,0.02,0.16,0.09,0.04,0.07,0.15,0.01,0
11:35:38.027,0,0.26,0.03,0.03,0.15,0.32,0.08,0
11:35:38.035,0,0.26,0.03,0.03,0.15,0.32,0.08,0
11:35:38.047,-0.02,-0.14,-0.02,0,0.03,0.31,0.09,0
11:35:38.096,-0.01,0.01,-0.01,0,-0.1,0.2,0.03,0
11:35:38.105,0,-0.11,-0.03,0,0,-0.02,-0.01,-0.01
11:35:38.116,0,-0.11,-0.03,0,0,-0.02,-0.01,-0.01
11:35:38.126,0,-0.02,-0.03,-0.02,-0.06,0.25,-0.03,0
11:35:38.135,0,-0.02,-0.03,-0.02,-0.06,0.25,-0.03,0
11:35:38.144,0,-0.05,-0.02,-0.05,-0.1,-0.1,-0.19,-0.02
11:35:38.155,-0.01,-0.02,-0.01,0,-0.06,-0.12,0.1,0.01
11:35:38.202,-0.01,0.02,0.02,0,-0.04,0.18,0.01,0
11:35:38.214,0,0.08,0,-0.01,-0.08,-0.44,0.12,0.01
11:35:38.223,0,0.08,0,-0.01,-0.08,-0.44,0.12,0.01
11:35:38.233,0,0.13,0,-0.02,0.02,-0.14,0.01,0
11:35:38.242,0.01,-0.05,0.02,0.02,0.05,-0.24,0,0.03
11:35:38.256,0.01,-0.05,0.02,0.02,0.05,-0.24,0,0.03
11:35:38.265,0,0.11,0.01,-0.02,-0.09,0.11,0.03,0
11:35:38.308,0,0,-0.01,0.02,-0.04,0.01,-0.03,0.01
11:35:38.317,0,0,-0.01,0.02,-0.04,0.01,-0.03,0.01
11:35:38.331,-0.01,0.12,0.03,-0.03,-0.06,-0.23,0,0.01
11:35:38.346,-0.02,0,-0.13,-0.03,-0.06,-0.23,-0.02,-0.02
11:35:38.359,-0.02,0,-0.13,-0.03,-0.06,-0.23,-0.02,-0.02
11:35:38.369,0,0.22,0.1,-0.02,-0.04,-0.09,-0.15,-0.01
11:35:38.409,-0.02,-0.08,-0.04,-0.04,-0.04,0.13,-0.2,-0.02
11:35:38.419,0,0.02,-0.01,-0.01,0,0.4,0.08,-0.01
11:35:38.427,0,0,0,0,-0.03,0.19,-0.03,0
11:35:38.437,0,0,0,0,-0.03,0.19,-0.03,0
11:35:38.447,-0.01,-0.1,0.13,0,0.06,-0.05,-0.15,0
11:35:38.456,-0.01,-0.19,-0.05,0,0.01,-0.07,0.01,0
11:35:38.467,0,-0.15,-0.15,0.02,0.06,0.25,0.14,0
11:35:38.476,0,-0.15,-0.15,0.02,0.06,0.25,0.14,0
11:35:38.485,0.02,-0.06,-0.01,-0.01,-0.01,-0.04,0.01,0
11:35:38.525,-0.02,0.04,0,0,-0.05,0.01,0.06,-0.02
11:35:38.536,-0.02,0.04,0,0,-0.05,0.01,0.06,-0.02
11:35:38.545,-0.02,-0.14,-0.04,0,0.04,-0.19,0.02,0.02
11:35:38.555,-0.02,-0.14,-0.04,0,0.04,-0.19,0.02,0.02
11:35:38.564,-0.01,-0.02,0,-0.03,-0.03,0.2,-0.06,0
11:35:38.573,-0.01,-0.02,0,-0.03,-0.03,0.2,-0.06,0
11:35:38.581,-0.01,-0.02,0,-0.03,-0.03,0.2,-0.06,0
11:35:38.591,0,0.06,-0.01,-0.03,0.03,0.1,0.02,0
11:35:38.636,-0.01,0.02,-0.06,-0.06,-0.08,-0.06,0.04,0
11:35:38.652,0,0.17,0.12,-0.01,0.01,0.07,-0.03,-0.04
11:35:38.666,0,-0.03,0,0,0,0.02,0,0.01
11:35:38.677,0,-0.03,0,0,0,0.02,0,0.01
11:35:38.687,0,0.04,-0.03,0,0.03,-0.17,-0.07,0
11:35:38.698,0,0.04,-0.03,0,0.03,-0.17,-0.07,0
11:35:38.738,0,-0.09,-0.13,-0.03,-0.01,0.01,0.03,-0.02
11:35:38.748,0,-0.09,-0.13,-0.03,-0.01,0.01,0.03,-0.02
11:35:38.758,0.01,-0.28,-0.08,0,0,-0.32,-0.01,0
11:35:38.770,0,-0.01,-0.01,-0.02,-0.05,0.19,0.1,0.02
11:35:38.779,-0.01,-0.03,0,-0.03,-0.08,-0.1,-0.03,0
11:35:38.787,0,0.13,0,0,0.06,0.12,-0.04,-0.02
11:35:38.795,0,0.13,0,0,0.06,0.12,-0.04,-0.02
11:35:38.806,0,0.06,-0.09,-0.03,-0.01,0.22,0.04,0
11:35:38.814,0,0.04,-0.02,-0.07,-0.05,0.07,0.05,-0.02
11:35:38.855,0,0.03,0.02,0.08,0.06,0.19,0.03,0.01
11:35:38.863,0,0.03,0.01,-0.02,-0.04,0.28,0.11,0
11:35:38.871,0,0.03,0.01,-0.02,-0.04,0.28,0.11,0
11:35:38.881,0,0.03,0.01,-0.02,-0.04,0.28,0.11,0
11:35:38.890,0,0.03,0.03,-0.01,-0.08,-0.1,-0.09,-0.02
11:35:38.899,0,0.03,-0.07,-0.05,-0.1,0,0.01,0
11:35:38.909,0,-0.02,-0.03,0.03,0.05,-0.1,-0.02,0
11:35:38.917,0,-0.02,-0.03,0.03,0.05,-0.1,-0.02,0
11:35:38.925,0,0,0,-0.06,0.01,-0.02,-0.04,0.01
11:35:38.970,0,-0.04,0.01,-0.02,-0.05,-0.14,0,0
11:35:38.979,0,-0.04,0.01,-0.02,-0.05,-0.14,0,0
11:35:38.989,-0.01,0.13,0.11,-0.02,-0.15,-0.02,-0.02,-0.01
11:35:39.000,-0.01,0.13,0.11,-0.02,-0.15,-0.02,-0.02,-0.01
11:35:39.009,-0.01,0,-0.02,-0.05,-0.07,0.05,0,-0.01
11:35:39.023,0,0.05,0.01,0.03,0.03,0.02,-0.1,-0.01
11:35:39.074,0,-0.1,-0.04,0,-0.06,0.03,0.13,0.01
11:35:39.084,0,-0.07,-0.01,0,0,-0.23,0,-0.02
11:35:39.095,0.03,-0.14,0,0.01,0.04,-0.19,-0.01,0
11:35:39.109,0,0.02,0,0,-0.12,-0.04,-0.01,0
11:35:39.118,0,0.02,0,0,-0.12,-0.04,-0.01,0
11:35:39.127,-0.01,0.16,0,-0.03,-0.06,-0.11,-0.07,-0.01
11:35:39.137,0.01,0.07,0.07,0,-0.03,0.09,0.05,0
11:35:39.179,0,0.03,0,0.04,-0.05,0.04,-0.02,-0.04
11:35:39.188,-0.01,0.05,-0.03,-0.02,0.05,0.27,0.04,0.01
11:35:39.198,0,-0.03,0.04,0.04,0,-0.16,0.01,0
11:35:39.209,0,-0.04,-0.12,-0.03,-0.02,-0.12,0.1,0
11:35:39.218,0,-0.04,-0.12,-0.03,-0.02,-0.12,0.1,0
11:35:39.227,0,0.14,-0.02,0.05,0.08,0.24,0,-0.03
11:35:39.237,-0.01,-0.04,-0.06,-0.01,-0.02,0.15,0.02,0.02
11:35:39.246,0,0,-0.02,-0.03,-0.06,0.16,-0.05,-0.01
11:35:39.285,-0.01,-0.06,0.09,-0.06,0,0.01,0,0.01
11:35:39.294,0,-0.01,-0.01,0,0,0,0.11,-0.01
11:35:39.305,-0.01,0,-0.03,-0.03,-0.07,0,0.04,-0.03
11:35:39.315,-0.01,0,-0.03,-0.03,-0.07,0,0.04,-0.03
11:35:39.326,0,-0.08,-0.05,0,-0.05,0.06,0,-0.01
11:35:39.334,0.01,0.06,0.03,0.01,0.07,0.32,0.03,0
11:35:39.344,-0.01,-0.06,-0.03,-0.06,-0.03,-0.03,-0.05,0
11:35:39.352,-0.01,-0.06,-0.03,-0.06,-0.03,-0.03,-0.05,0
11:35:39.396,0,-0.08,-0.06,0.03,0.02,0.23,-0.02,0
11:35:39.406,0,0,0.03,0,0,-0.19,-0.05,-0.01
11:35:39.417,0,0,0.03,0,0,-0.19,-0.05,-0.01
11:35:39.428,-0.02,-0.01,-0.05,0,-0.14,-0.05,-0.05,-0.03
11:35:39.438,0.01,-0.03,0.02,-0.04,-0.03,0.01,0.19,-0.01
11:35:39.447,0,0.16,-0.03,0,0,-0.06,-0.02,0
11:35:39.457,0,0.16,-0.03,0,0,-0.06,-0.02,0
11:35:39.466,0,-0.17,-0.13,-0.01,0.02,-0.05,-0.01,-0.01
11:35:39.508,0,-0.02,-0.01,0.02,0.09,-0.27,0.06,0
11:35:39.519,0,-0.02,-0.01,0.02,0.09,-0.27,0.06,0
11:35:39.531,0,-0.03,0.08,0,-0.01,0.07,0,0
11:35:39.542,0,-0.03,0.08,0,-0.01,0.07,0,0
11:35:39.557,-0.01,-0.03,-0.05,-0.02,-0.03,0.19,-0.04,0
11:35:39.571,0,-0.01,-0.07,-0.02,-0.07,-0.16,-0.02,-0.02
11:35:39.617,0,0,-0.01,0.03,0.06,0.15,-0.06,-0.02
11:35:39.627,0,0.04,0.01,-0.02,-0.01,-0.09,0,-0.01
11:35:39.637,0.01,0,-0.02,0,0,-0.04,0.03,0.01
11:35:39.649,-0.01,0.02,0.04,0.04,0.02,0.09,0,0
11:35:39.659,-0.01,0.02,0.04,0.04,0.02,0.09,0,0
11:35:39.671,-0.01,-0.01,0.02,-0.02,0,0.13,0,0
11:35:39.680,0,0,-0.04,-0.04,0,-0.02,-0.01,0
11:35:39.720,0.01,-0.01,0,0.01,0.01,-0.13,-0.02,0
11:35:39.729,0,0.01,-0.03,0.02,-0.03,0.23,0.01,-0.01
11:35:39.741,0,0.01,-0.03,0.02,-0.03,0.23,0.01,-0.01
11:35:39.751,0.01,-0.03,0.04,-0.01,0.07,-0.21,-0.11,0
11:35:39.762,-0.01,-0.03,-0.04,0.04,0,0.13,0.06,-0.01
11:35:39.774,0,-0.11,-0.1,-0.02,0,-0.12,-0.05,0
11:35:39.782,0,-0.11,-0.1,-0.02,0,-0.12,-0.05,0
11:35:39.791,0,0.01,0.01,0,0,-0.31,0.03,0
11:35:39.834,0,0.01,0,0.02,-0.01,-0.01,-0.23,-0.01
11:35:39.843,0,0.01,0,0.02,-0.01,-0.01,-0.23,-0.01
11:35:39.853,0,-0.01,0,0,0,0.25,0.1,-0.01
11:35:39.863,0,-0.01,0,0,0,0.25,0.1,-0.01
11:35:39.872,0,0,0,-0.04,0,0.06,-0.04,0
11:35:39.882,0,0.03,0,-0.01,-0.02,0,0.02,-0.02
11:35:39.890,0,0.01,0,0.01,0,0.04,0,-0.01
11:35:39.898,0,0.01,0,0.01,0,0.04,0,-0.01
11:35:39.937,-0.02,0,0.04,0,-0.03,-0.02,-0.07,0
11:35:39.946,0.01,0,0.04,-0.03,-0.04,0.13,0.05,0.02
11:35:39.955,-0.02,0,-0.05,0.03,0.07,-0.04,0.02,-0.02
11:35:39.967,-0.02,0,-0.05,0.03,0.07,-0.04,0.02,-0.02
11:35:39.982,-0.01,-0.02,-0.09,-0.02,-0.03,-0.08,0.09,-0.01
11:35:39.997,-0.02,0.02,-0.02,-0.01,0.02,0.04,0.02,0
11:35:40.007,0,0,0.04,0.02,0,-0.05,-0.03,0
11:35:40.046,-0.01,0.02,0.05,-0.04,-0.07,-0.37,0.01,0
11:35:40.055,0.01,0.03,0,-0.01,-0.01,-0.41,0,0.02
11:35:40.065,0,-0.02,-0.04,-0.02,-0.01,0,-0.06,-0.01
11:35:40.075,0.01,-0.04,-0.02,0,0.02,0.09,-0.15,0
11:35:40.087,-0.01,-0.03,-0.05,-0.07,-0.02,0.06,0.01,-0.01
11:35:40.099,-0.01,-0.03,-0.05,-0.07,-0.02,0.06,0.01,-0.01
11:35:40.107,0,0,-0.04,-0.03,-0.02,-0.29,-0.02,-0.02
11:35:40.117,-0.02,-0.02,0.02,-0.01,-0.11,0.03,0.05,0
11:35:40.167,0,0,0.01,-0.03,0,0.13,-0.01,0
11:35:40.178,0,0,0.01,-0.03,0,0.13,-0.01,0
11:35:40.190,-0.01,0,-0.02,-0.02,-0.05,0.11,-0.13,-0.03
11:35:40.198,-0.01,0,-0.02,-0.02,-0.05,0.11,-0.13,-0.03
11:35:40.208,0.01,-0.01,-0.02,-0.03,-0.03,0,0,0
11:35:40.218,0.01,-0.01,-0.02,-0.03,-0.03,0,0,0
11:35:40.228,0,-0.01,-0.02,-0.02,0.01,-0.04,-0.01,0
11:35:40.293,0,0,0.04,0.02,0.02,0.05,0,0
11:35:40.307,0,0,0.04,0.02,0.02,0.05,0,0
11:35:40.318,0.01,-0.02,-0.03,0,0.04,-0.11,-0.02,0
11:35:40.329,-0.01,0,0,0.01,0.08,0.07,0.05,0
11:35:40.384,-0.01,0.01,-0.03,0.01,-0.01,-0.3,-0.03,-0.01
11:35:40.398,-0.01,0.01,-0.03,0.01,-0.01,-0.3,-0.03,-0.01
11:35:40.413,-0.01,0,-0.01,0,-0.03,0.1,0,-0.01
11:35:40.425,-0.01,0,-0.01,0,-0.03,0.1,0,-0.01
11:35:40.434,0,-0.01,-0.04,0,0.01,0.17,0,0
11:35:40.443,0,-0.01,-0.04,-0.04,0,0.07,-0.02,-0.01
11:35:40.483,0,-0.02,-0.01,0,0,0.07,-0.01,0
11:35:40.493,0,0.04,0,0,0,0.07,0.04,0
11:35:40.503,0.01,0,0,0,0,0.15,0.06,-0.01
11:35:40.515,-0.01,-0.03,0,-0.01,0,-0.09,-0.02,0
11:35:40.523,-0.01,-0.03,0,-0.01,0,-0.09,-0.02,0
11:35:40.531,0,0,0.01,-0.01,-0.02,-0.06,-0.01,0
11:35:40.541,0,0,0.01,-0.01,-0.02,-0.06,-0.01,0
11:35:40.551,-0.02,-0.02,0,0,-0.02,-0.07,0,0.01
11:35:40.593,0,-0.02,-0.03,0,0,-0.13,-0.04,-0.01
11:35:40.603,0,-0.02,-0.03,0,0,-0.13,-0.04,-0.01
11:35:40.612,-0.02,-0.01,-0.05,0,0.02,-0.17,0.05,0
11:35:40.621,-0.02,-0.01,-0.05,0,0.02,-0.17,0.05,0
11:35:40.630,0,0.01,0.01,0.01,0.01,0.03,-0.09,-0.02
11:35:40.639,0,0.01,0.01,0.01,0.01,0.03,-0.09,-0.02
11:35:40.647,0,0.02,0.05,0.03,-0.03,0.03,0.03,0.01
11:35:40.656,0,0.02,0.05,0.03,-0.03,0.03,0.03,0.01
11:35:40.666,-0.02,-0.02,0,0.01,0.03,0.08,0,0
11:35:40.706,0,0,0.08,0,0,-0.41,-0.04,-0.01
11:35:40.713,0,0,0.08,0,0,-0.41,-0.04,-0.01
11:35:40.726,0,0,0.08,0,0,-0.41,-0.04,-0.01
